timestamp,cpu_total_pct,cpu_core_min,cpu_core_max,cpu_cores_csv,cpu_freq_min_mhz,cpu_freq_max_mhz,cpu_freq_csv,igpu_pct,igpu_ded_mb,igpu_shared_mb,nvidia_gpu_pct,nvidia_mem_pct,nvidia_mem_used_mb,nvidia_mem_total_mb,nvidia_temp_c,nvidia_power_w,nvidia_sm_clk_mhz,nvidia_mem_clk_mhz,nvidia_pcie_gen,nvidia_pcie_width,nvidia_throttle,nvidia_pcie_rx_kbs,nvidia_pcie_tx_kbs,nvidia_pstate,nvidia_power_limit_w,nvidia_sm_clk_max_mhz,nvidia_mem_clk_max_mhz,nvidia_sm_clk_eff_pct,nvidia_mem_clk_eff_pct,nvidia_power_eff_pct,npu_pct,npu_ded_mb,npu_shared_mb,npu_process_count,npu_infer_ms,cpu_throttle_pct,soc_temp_c,rapl_cpu_w,rapl_igpu_w,rapl_npu_w,rapl_soc_w,ram_used_gb,ram_total_gb,l0_gpu_busy,l0_xve_active,l0_xve_stall,l0_xve_occupancy,l0_l3_stall,l0_gpu_freq_mhz,l0_mem_read_gbs,l0_mem_write_gbs,l0_compute_busy,l0_copy_busy,l0_render_busy,zes_gpu_busy,zes_compute_busy,zes_render_busy,zes_copy_busy,zes_media_busy,zes_freq_mhz,zes_mem_used_mb,zes_temp_c,zes_power_w,dram_read_gbs,dram_write_gbs,dram_total_gbs,l3miss_millions,ia_dram_bw_gbs,nonia_dram_bw_gbs,bw_source,dram_page_hit_rate_rd,dram_page_hit_rate_wr,dram_rd_latency_imc_clks,dram_rd_latency_ns,imc_freq_ghz
2026-09-17 22:05:30.144,28.6,0,100,67;33;67;100;67;0;0;0;33;0;0;0;67;0;25;0,1493,4680,4663;4680;4670;4680;2896;3413;3254;2827;3076;3061;3408;3441;1754;1914;1514;1493,7.0,0.0,946.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,0.0,0.0,0.0,0.0,15.9,63.4,92.81501523653667,4.766448433200519,21.09539532661438,21.541335105895996,0.8098673205822706,1486.5,0.0,0.0,0.0,0.0,58.84708148986101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:31.145,17.7,0,94,62;48;8;94;34;2;0;0;19;3;2;0;11;0;0;0,1448,4727,4724;4727;4704;4726;2672;3028;1728;1595;2929;3020;3365;3392;1614;1595;2019;1448,7.0,0.0,946.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,80.1,0.0,0.0,0.0,0.0,15.9,63.4,94.321546754812,4.37539464188373,19.854918872903337,20.220153553279367,1.1138704600609506,1130.6272965879266,0.0,0.0,0.0,0.0,58.38561679792451,0.0,0.0,0.0,0.0,0.0,450.0,946.4,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:32.145,21.3,2,100,51;61;14;100;33;11;2;2;23;14;3;5;15;3;2;3,2027,4725,4719;4725;4695;4687;2944;3392;3002;3395;3019;3333;3297;3172;2027;2414;2395;2427,6.9,0.0,932.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,80.1,31.61,0.23,0.4,36.45,15.9,63.4,99.1621643413197,4.432476527929147,20.672494504541,21.093247296179044,0.9392612574577368,1094.1871657754011,0.0,0.0,0.0,0.0,58.613125594063874,1.1,0.0,0.0,0.0,0.0,450.0,932.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:33.145,18.1,0,92,59;42;5;92;33;2;0;0;27;11;0;0;19;0;0;0,1142,4701,4685;4682;4681;4701;2949;3365;3225;3128;2970;3271;3306;3071;1870;1657;1770;1142,8.2,0.0,940.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,78.1,31.61,0.23,0.4,36.45,16.0,63.4,91.62710514384068,4.256580768541715,19.647464698810918,19.937063629087298,1.197856790385548,1124.5725190839694,0.0,0.0,0.0,0.0,57.1142297736926,1.2,0.0,0.0,0.0,0.0,450.0,953.7,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:34.146,20.3,0,94,58;52;11;94;28;5;0;0;55;14;0;0;6;0;2;0,1338,4710,4695;4704;4677;4710;2760;3404;2026;3157;3312;3390;3420;3348;1740;1362;1338;1400,6.9,0.0,940.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,74.1,31.61,0.23,0.4,36.45,16.1,63.4,92.7642201087203,4.072342380100678,19.675861150263476,19.850149863594723,1.1683435708133687,1169.159151193634,0.0,0.0,0.26609347086765406,0.01342596489175245,57.67623132220235,1.1,0.0,0.0,0.0,0.0,450.0,940.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:35.146,24.0,0,97,57;61;14;97;76;12;0;0;38;14;0;2;14;0;0;0,1292,4726,4715;4726;4715;4723;3372;3352;3429;3439;3055;3253;3447;3423;2100;1485;1292;1325,6.6,0.0,960.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,69.1,31.61,0.23,0.4,36.45,16.8,63.4,93.17029369457347,4.505850201044735,19.75181154753711,20.26437426165149,0.9917894398994945,1101.2972972972973,0.0,0.0,0.0,0.0,57.9238888362775,1.0,0.0,0.0,0.0,0.0,450.0,960.9,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:36.146,22.6,0,94,65;50;12;94;45;19;0;0;40;12;2;0;22;0;0;0,1474,4729,4726;4729;4727;4728;3184;3379;3257;3395;2972;3293;3446;3451;2087;1474;2067;1724,6.5,0.0,2031.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,74.1,28.96,0.28,0.39,33.87,18.5,63.4,92.91363712583993,4.36577387924852,19.82048150525485,20.20284445785401,1.1203542502958417,1118.4960212201593,0.0,0.0,0.0,0.0,57.36715286873301,1.1,0.0,0.0,0.0,0.0,450.0,1433.2,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:37.147,18.6,0,95,45;55;9;95;34;2;0;0;28;9;2;2;17;0;0;0,827,4715,4702;4715;4676;4714;2910;3351;3377;3229;2880;3356;3374;3440;1758;1758;1373;827,6.4,0.0,3944.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,28.96,0.28,0.39,33.87,20.2,63.4,96.47513551362522,4.482004970156085,20.263133218775245,20.72235699099396,1.2738039566408745,1124.130890052356,0.0,0.0,0.0,0.0,58.71805321614389,1.0,0.0,0.0,0.0,0.0,450.0,3231.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:38.147,31.0,0,86,50;53;27;86;41;29;29;3;34;32;24;25;27;19;14;0,2626,4681,4650;4662;4627;4681;3210;3373;3414;3305;3207;3353;3338;3392;2626;2853;2813;2703,6.6,0.0,4876.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,76.1,28.96,0.28,0.39,33.87,20.1,63.4,92.99082047454914,3.8669973777899926,19.323070250210748,19.38640821007164,1.1405144447170807,1223.67018469657,0.0,0.0,1.6002830223310591,0.0,56.56688771768009,1.0,0.0,0.0,0.0,0.0,450.0,4880.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 22:05:39.147,12.1,0,86,36;6;8;86;16;0;0;0;16;0;0;0;25;0;0;0,985,4728,4716;4717;4723;4728;2376;3241;2306;2275;2683;3162;2339;3248;1431;1088;985;1040,7.0,0.0,4886.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,78.1,28.96,0.28,0.39,33.87,20.0,63.4,93.22472266648946,4.395315243068494,20.4230004059641,20.809740347611278,1.873816194422206,1167.0263157894738,0.0,0.0,0.0,0.0,57.72062413504249,1.1,0.2,0.0,0.0,0.0,450.0,4886.6,0.0,0.0,,,,,,,,,,,,
