timestamp,cpu_total_pct,cpu_core_min,cpu_core_max,cpu_cores_csv,cpu_freq_min_mhz,cpu_freq_max_mhz,cpu_freq_csv,igpu_pct,igpu_ded_mb,igpu_shared_mb,nvidia_gpu_pct,nvidia_mem_pct,nvidia_mem_used_mb,nvidia_mem_total_mb,nvidia_temp_c,nvidia_power_w,nvidia_sm_clk_mhz,nvidia_mem_clk_mhz,nvidia_pcie_gen,nvidia_pcie_width,nvidia_throttle,nvidia_pcie_rx_kbs,nvidia_pcie_tx_kbs,nvidia_pstate,nvidia_power_limit_w,nvidia_sm_clk_max_mhz,nvidia_mem_clk_max_mhz,nvidia_sm_clk_eff_pct,nvidia_mem_clk_eff_pct,nvidia_power_eff_pct,npu_pct,npu_ded_mb,npu_shared_mb,npu_process_count,npu_infer_ms,cpu_throttle_pct,soc_temp_c,rapl_cpu_w,rapl_igpu_w,rapl_npu_w,rapl_soc_w,ram_used_gb,ram_total_gb,l0_gpu_busy,l0_xve_active,l0_xve_stall,l0_xve_occupancy,l0_l3_stall,l0_gpu_freq_mhz,l0_mem_read_gbs,l0_mem_write_gbs,l0_compute_busy,l0_copy_busy,l0_render_busy,zes_gpu_busy,zes_compute_busy,zes_render_busy,zes_copy_busy,zes_media_busy,zes_freq_mhz,zes_mem_used_mb,zes_temp_c,zes_power_w,dram_read_gbs,dram_write_gbs,dram_total_gbs,l3miss_millions,ia_dram_bw_gbs,nonia_dram_bw_gbs,bw_source,dram_page_hit_rate_rd,dram_page_hit_rate_wr,dram_rd_latency_imc_clks,dram_rd_latency_ns,imc_freq_ghz
2026-09-17 21:56:25.397,23.4,0,100,50;50;0;100;0;0;100;0;0;0;50;0;0;0;25;0,1182,4640,4621;4586;4546;4640;3419;3189;3245;3264;3205;2676;2902;3390;1182;1317;1568;1308,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,74.1,0.0,0.0,0.0,0.0,15.9,63.4,90.13685509010598,4.851720920315495,20.767330946745695,21.371091136225946,0.753651088103652,1558.2592592592594,0.0,0.0,0.0,0.0,59.722665416145766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:26.398,19.2,0,81,40;27;16;81;0;0;80;8;3;2;20;5;5;0;22;0,1337,4717,4663;4618;4717;4704;3447;3430;3388;3313;3411;3220;2817;2844;1337;1351;1560;1660,7.3,0.0,952.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,70.1,0.0,0.0,0.0,0.0,15.9,63.4,91.28869920952856,4.03322392976704,19.27140700590966,19.30441853799794,0.9344459894664717,1053.878048780488,0.0,0.0,0.0,0.0,57.48907772389046,0.0,0.0,0.0,0.0,0.0,450.0,952.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:27.398,23.1,4,92,48;68;23;92;5;9;26;9;11;8;29;11;5;4;14;6,1851,4723,4714;4723;4712;4722;3345;3402;3004;3303;3368;3257;2829;3321;2084;2580;1851;2726,7.0,0.0,942.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,80.1,29.63,0.4,0.4,34.74,16.0,63.4,99.65186121692396,4.174879379141821,20.679182622204088,20.82956876885401,1.3242681028517538,1139.958904109589,0.0,0.0,0.0,0.0,58.06489174574205,1.1,0.0,0.0,0.0,0.0,450.0,942.3,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:28.399,21.3,0,88,47;61;22;88;4;0;19;26;2;0;38;3;6;2;18;6,1297,4689,4619;4646;4504;4689;2748;3269;2904;3232;3404;1835;2863;3032;1297;1360;1601;1474,7.7,0.0,963.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,79.1,29.63,0.4,0.4,34.74,16.0,63.4,92.77050698430915,4.125116333527196,19.632271796778628,19.6409142252646,1.3561471526296565,1110.0526315789473,0.0,0.0,0.0,0.0,57.9705642364331,1.1,0.0,0.0,0.0,0.0,450.0,964.1,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:29.399,22.2,0,83,43;66;20;83;0;0;31;13;0;0;66;11;3;0;17;2,1189,4712,4693;4708;4673;4712;3441;2795;2824;3412;3433;3072;3286;3442;1200;1633;1472;1189,6.6,0.0,963.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,73.1,29.63,0.4,0.4,34.74,16.2,63.4,92.36454199693748,3.828507202387513,19.440227936450444,19.35830145901885,1.1100475511923509,1183.8484848484848,0.0,0.0,0.27548515743296337,0.012677685288358326,57.55207401717251,1.1,0.0,0.0,0.0,0.0,250.0,963.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:30.400,22.7,0,96,18;84;19;92;2;0;17;9;2;0;96;9;0;0;14;0,1096,4727,4727;4719;4666;4717;3373;3450;2902;3224;3449;3449;3414;3448;1150;1096;1864;2113,6.9,0.0,955.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,74.1,29.63,0.4,0.4,34.74,16.2,63.4,91.33294952434042,3.998279413269104,19.427203493597716,19.407070244986404,1.0739321657136949,1075.9021739130435,0.0,0.0,0.0,0.0,56.83204435771736,1.0,0.0,0.0,0.0,0.0,450.0,963.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:31.406,59.1,46,95,66;84;55;95;48;48;61;54;47;46;89;51;47;46;61;48,2497,4703,4688;4692;4686;4703;3432;3431;3298;3384;3431;3431;3414;3432;2641;2678;2497;2672,6.7,0.0,955.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1,0,0,0,80.1,29.63,0.4,0.4,34.74,22.9,63.4,91.9109587378464,3.972243855788869,19.659488025963782,19.61157769095202,0.9367186909786053,1095.949602122016,0.0,0.0,0.0,0.0,57.61911008742191,1.0,0.0,0.0,0.0,0.0,450.0,955.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:32.406,44.9,30,97,60;81;40;97;36;31;55;30;32;34;52;33;33;32;36;36,2509,4716,4703;4693;4697;4716;3430;3407;3198;3312;3429;3412;3210;3365;2632;2732;2509;2726,6.7,0.0,955.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4343.4,0,0,0,85.1,29.63,0.4,0.4,34.74,24.1,63.4,99.48750385753611,4.052171323707397,19.797446036721297,19.947364460338246,1.1574999044921976,1121.7272727272727,0.0,0.0,0.0,0.0,58.037857460804325,1.0,0.0,0.0,0.0,0.0,450.0,955.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:33.407,17.8,0,94,40;62;5;94;0;0;25;9;0;0;23;2;9;0;14;2,1150,4727,4726;4722;4727;4726;3408;3404;2729;3387;3325;3232;2613;3338;1194;1150;1575;1447,6.6,0.0,950.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4349.6,0,0,0,81.1,29.63,0.4,0.4,34.74,24.2,63.4,99.68858852282249,3.957217707985737,19.804804312075422,19.773162252916013,1.1504937313354568,1090.9398907103825,0.0,0.0,0.0,0.0,58.21334696856271,1.1,0.0,0.0,0.0,0.0,250.0,955.8,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:56:34.407,20.7,0,88,44;46;11;88;3;0;61;8;0;0;46;2;3;0;17;2,1217,4729,4716;4672;4729;4717;3327;3295;3175;3262;2900;3006;3189;3378;1217;1829;1632;1290,6.7,0.0,950.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,6269.0,0,0,0,65.1,29.63,0.4,0.4,34.74,26.6,63.4,99.74882440894135,3.9964130928145236,19.67116549902038,19.72047224522895,1.0130679893167935,1104.5408970976252,0.0,0.0,0.0,0.0,58.33305034568253,1.1,0.0,0.0,0.0,0.0,450.0,950.8,0.0,0.0,,,,,,,,,,,,
