timestamp,cpu_total_pct,cpu_core_min,cpu_core_max,cpu_cores_csv,cpu_freq_min_mhz,cpu_freq_max_mhz,cpu_freq_csv,igpu_pct,igpu_ded_mb,igpu_shared_mb,nvidia_gpu_pct,nvidia_mem_pct,nvidia_mem_used_mb,nvidia_mem_total_mb,nvidia_temp_c,nvidia_power_w,nvidia_sm_clk_mhz,nvidia_mem_clk_mhz,nvidia_pcie_gen,nvidia_pcie_width,nvidia_throttle,nvidia_pcie_rx_kbs,nvidia_pcie_tx_kbs,nvidia_pstate,nvidia_power_limit_w,nvidia_sm_clk_max_mhz,nvidia_mem_clk_max_mhz,nvidia_sm_clk_eff_pct,nvidia_mem_clk_eff_pct,nvidia_power_eff_pct,npu_pct,npu_ded_mb,npu_shared_mb,npu_process_count,npu_infer_ms,cpu_throttle_pct,soc_temp_c,rapl_cpu_w,rapl_igpu_w,rapl_npu_w,rapl_soc_w,ram_used_gb,ram_total_gb,l0_gpu_busy,l0_xve_active,l0_xve_stall,l0_xve_occupancy,l0_l3_stall,l0_gpu_freq_mhz,l0_mem_read_gbs,l0_mem_write_gbs,l0_compute_busy,l0_copy_busy,l0_render_busy,zes_gpu_busy,zes_compute_busy,zes_render_busy,zes_copy_busy,zes_media_busy,zes_freq_mhz,zes_mem_used_mb,zes_temp_c,zes_power_w,dram_read_gbs,dram_write_gbs,dram_total_gbs,l3miss_millions,ia_dram_bw_gbs,nonia_dram_bw_gbs,bw_source,dram_page_hit_rate_rd,dram_page_hit_rate_wr,dram_rd_latency_imc_clks,dram_rd_latency_ns,imc_freq_ghz
2026-09-18 00:26:41.906,28.6,0,100,67;60;0;100;0;0;100;0;25;0;67;0;0;0;40;0,1000,4669,4669;4647;4639;4664;3386;3261;2980;3037;3416;3223;2833;2624;1008;1002;1821;1000,8.1,0.0,1225.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,76.1,0.0,0.0,0.0,0.0,16.5,63.4,96.39870376586914,3.960516881942749,22.198402404785156,21.29298146565755,0.5444303384671608,1799.0,0.0,0.0,0.0,0.0,60.562926320234936,13.0,0.0,0.0,0.0,0.0,450.0,1226.8,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:42.906,22.1,0,97,58;58;25;97;3;0;28;5;2;0;38;12;2;0;27;0,1371,4720,4718;4720;4695;4714;3122;2470;2835;3425;3442;2849;2965;3312;1470;1371;1859;1875,8.1,0.0,1225.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,79.1,0.0,0.0,0.0,0.0,16.6,63.4,92.22669741953789,4.178266804634022,22.406090654244945,22.518560445567473,1.417570436243568,1117.767507002801,0.0,0.0,0.0,0.0,56.85196738823706,13.0,0.0,0.0,0.0,0.0,450.0,1226.8,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:43.906,20.6,0,94,36;72;14;94;3;2;19;20;2;0;21;25;2;0;6;14,1382,4724,4717;4717;4724;4708;2960;3415;2876;3063;3450;3390;2966;3131;1382;1448;1730;2129,10.2,0.0,1228.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,32.48,0.49,0.4,37.81,16.6,63.4,91.373045701247,4.248152670992927,23.594801940105775,23.59869079938629,1.3604838524367482,1150.098901098901,0.0,0.0,0.0,0.0,56.61383451056247,1.5,0.0,0.0,0.0,0.0,450.0,1228.6,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:44.907,24.9,3,88,35;80;16;88;11;9;8;45;9;6;9;42;5;6;3;27,2056,4693,4676;4693;4673;4684;3268;3357;3178;3002;3365;3408;3255;2968;2388;2604;2748;2056,10.9,0.0,1209.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,79.1,32.48,0.49,0.4,37.81,16.5,63.4,90.54855912144978,4.401263915004829,22.68767502975464,22.822702872991563,1.1841325724797014,1125.6666666666667,0.0,0.0,0.0,0.0,56.274411484010514,1.5,0.0,0.0,0.0,0.0,450.0,1209.2,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:45.907,25.5,0,91,55;69;17;91;20;11;5;41;12;5;2;52;2;0;0;28,1337,4690,4686;4678;4690;4690;3340;3205;2663;3171;3340;3318;3025;3237;1502;1337;1678;2002,10.5,0.0,1240.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,72.1,32.48,0.49,0.4,37.81,16.7,63.4,91.33047750136431,4.153745468662065,23.704922625597785,23.805864716978633,1.3417802599351167,1258.264705882353,0.0,0.0,0.2938208415008643,0.0,56.72701245595646,1.4,0.0,0.0,0.0,0.0,450.0,1223.5,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:46.907,29.4,0,98,45;77;28;98;16;18;0;72;17;14;3;49;8;2;0;23,2379,4716,4698;4703;4698;4716;3417;3388;3144;3256;3429;3429;3355;3231;2379;2808;2630;2476,10.7,0.0,1235.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,72.1,32.48,0.49,0.4,37.81,16.8,63.4,91.93484717190098,4.144543430384467,20.37974684579032,20.75787792686655,1.0350489825955074,1148.1596638655462,0.0,0.0,0.0,0.0,56.051128588658585,1.9,0.0,0.0,0.0,0.0,450.0,1235.8,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:47.932,52.7,29,100,67;91;58;100;41;44;32;64;47;38;32;79;32;29;30;59,2620,4706,4688;4689;4696;4706;3415;3417;3412;3346;3427;3416;3429;3344;2627;2621;2620;2657,9.0,0.0,1221.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,32.48,0.49,0.4,37.81,22.4,63.4,90.85888101305281,4.139758932931082,22.46834968021938,22.428129457746234,1.035938545542927,1157.2857142857142,0.0,0.0,0.0,0.0,55.38801639808076,1.4,0.0,0.0,0.0,0.0,450.0,1238.6,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:48.932,61.6,48,98,70;80;57;92;57;62;51;59;51;48;49;98;54;52;48;58,2516,4687,4651;4644;4667;4687;3415;3395;3396;3324;3421;3425;3421;3414;2660;2665;2665;2516,9.8,0.0,1251.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4342.3,0,0,0,78.1,32.48,0.49,0.4,37.81,24.7,63.4,99.53223256955202,4.5017914765182585,22.71473578200943,23.091565006080714,1.0260719797128561,1156.7586206896551,0.0,0.0,0.0,0.0,57.39619978579382,1.2,0.0,0.0,0.0,0.0,300.0,1221.9,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:49.933,18.3,0,85,22;58;11;80;2;0;0;20;2;0;0;85;0;0;0;14,1270,4710,4710;4626;4698;4697;3400;3406;1814;2957;3371;3419;3415;3360;1842;1312;1270;2043,9.6,0.0,1221.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4349.6,0,0,0,70.1,32.48,0.49,0.4,37.81,24.8,63.4,99.32768800173253,4.058726811211956,22.684603956448473,22.817809958760076,1.2098760832924191,1151.2038567493114,0.0,0.0,0.0,0.0,56.434542458740474,1.5,0.0,0.0,0.0,0.0,450.0,1253.7,0.0,0.0,,,,,,,,,,,,
2026-09-18 00:26:50.933,31.0,6,91,50;83;43;91;22;10;9;44;14;16;6;50;13;10;6;30,1466,4717,4706;4711;4708;4717;3380;3380;3191;3134;3360;3367;3359;3181;1466;1501;1515;1878,10.1,0.0,1242.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4612.2,0,0,0,77.1,32.48,0.49,0.4,37.81,27.2,63.4,99.36588054723133,4.621799695009441,25.937622246714685,26.359519688380246,1.0069983947965013,1157.9595375722542,0.0,0.0,0.0,0.0,56.003794576337484,1.4,0.0,0.0,0.0,0.0,450.0,1227.1,0.0,0.0,,,,,,,,,,,,
