timestamp,cpu_total_pct,cpu_core_min,cpu_core_max,cpu_cores_csv,cpu_freq_min_mhz,cpu_freq_max_mhz,cpu_freq_csv,igpu_pct,igpu_ded_mb,igpu_shared_mb,nvidia_gpu_pct,nvidia_mem_pct,nvidia_mem_used_mb,nvidia_mem_total_mb,nvidia_temp_c,nvidia_power_w,nvidia_sm_clk_mhz,nvidia_mem_clk_mhz,nvidia_pcie_gen,nvidia_pcie_width,nvidia_throttle,nvidia_pcie_rx_kbs,nvidia_pcie_tx_kbs,nvidia_pstate,nvidia_power_limit_w,nvidia_sm_clk_max_mhz,nvidia_mem_clk_max_mhz,nvidia_sm_clk_eff_pct,nvidia_mem_clk_eff_pct,nvidia_power_eff_pct,npu_pct,npu_ded_mb,npu_shared_mb,npu_process_count,npu_infer_ms,cpu_throttle_pct,soc_temp_c,rapl_cpu_w,rapl_igpu_w,rapl_npu_w,rapl_soc_w,ram_used_gb,ram_total_gb,l0_gpu_busy,l0_xve_active,l0_xve_stall,l0_xve_occupancy,l0_l3_stall,l0_gpu_freq_mhz,l0_mem_read_gbs,l0_mem_write_gbs,l0_compute_busy,l0_copy_busy,l0_render_busy,zes_gpu_busy,zes_compute_busy,zes_render_busy,zes_copy_busy,zes_media_busy,zes_freq_mhz,zes_mem_used_mb,zes_temp_c,zes_power_w,dram_read_gbs,dram_write_gbs,dram_total_gbs,l3miss_millions,ia_dram_bw_gbs,nonia_dram_bw_gbs,bw_source,dram_page_hit_rate_rd,dram_page_hit_rate_wr,dram_rd_latency_imc_clks,dram_rd_latency_ns,imc_freq_ghz
2026-09-17 21:18:30.431,19.9,0,100,60;50;100;0;0;0;50;0;0;0;0;33;0;0;25;0,1275,4674,4651;4657;4674;4563;3356;3260;2753;3108;3415;3392;3090;2905;1323;1592;1564;1275,7.0,0.0,990.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,0.0,0.0,0.0,0.0,16.0,63.4,89.04637854439872,4.7898369289579845,20.531733104160853,21.059463500976562,0.8415007928297633,1506.142857142857,0.0,0.0,0.0,0.0,57.52966698205897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:31.431,19.8,0,94,57;52;94;17;0;0;26;3;5;0;25;9;0;0;14;15,1206,4729,4729;4728;4728;4724;3391;2142;2732;3429;3443;2717;2583;3015;1469;1224;1458;1206,6.6,0.0,980.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,79.1,0.0,0.0,0.0,0.0,16.0,63.4,92.80983941679816,3.986050678509449,19.83633554145981,19.793360713756446,1.4174455663012264,1175.5840220385676,0.0,0.0,0.0,0.0,57.91138506223019,0.0,0.0,0.0,0.0,0.0,450.0,980.4,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:32.432,21.0,0,88,58;47;88;22;5;2;34;9;2;2;29;9;3;0;23;5,1820,4725,4712;4712;4725;4720;3269;3366;2850;3292;3256;3207;2804;3225;2274;2576;1879;1820,6.6,0.0,980.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,78.1,31.75,0.22,0.4,36.54,16.1,63.4,98.369005353964,3.975270150145592,20.472780778232647,20.55715340245972,1.2992082653863468,1142.732970027248,0.0,0.0,0.0,0.0,57.96164241152986,1.1,0.0,0.0,0.0,0.0,450.0,980.4,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:33.432,23.7,0,92,51;66;92;32;6;2;31;8;6;2;25;16;2;0;32;9,1093,4705,4668;4687;4694;4705;3433;3391;2977;3282;3160;3367;2951;3203;1682;1093;2192;1759,8.2,0.0,986.7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,77.1,31.75,0.22,0.4,36.54,16.0,63.4,90.21103561391408,4.211400756746161,20.09405551784655,20.267688671501435,1.174866423416912,1137.1201044386423,0.0,0.0,0.0,0.0,57.21819980369088,1.2,0.0,0.0,0.0,0.0,450.0,986.7,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:34.432,27.0,0,94,58;72;94;25;6;0;72;17;11;0;22;17;0;0;29;8,1330,4710,4690;4697;4710;4706;3445;3341;3361;3423;3341;3451;3002;3295;1330;2217;2147;1792,6.9,0.0,1000.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,78.1,31.75,0.22,0.4,36.54,16.1,63.4,91.62329751989814,3.6000662037495816,19.43437756313367,19.284977757528928,1.157265782628334,1274.2808988764045,0.0,0.0,0.2805553622481026,0.009830717290385385,56.45879481333109,1.0,0.0,0.0,0.0,0.0,450.0,1000.1,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:35.443,76.5,67,97,86;89;97;80;67;67;91;71;68;67;80;78;67;67;80;68,2655,4689,4671;4678;4689;4678;3427;3427;3407;3419;3430;3429;3364;3427;2699;2706;2655;2694,6.9,0.0,1000.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,82.1,31.75,0.22,0.4,36.54,23.5,63.4,91.7086515717229,4.127740912820494,19.646330186204565,19.734092738819914,0.8454584060952718,1151.9085872576177,0.0,0.0,0.0,0.0,57.336601521087154,1.0,0.0,0.0,0.0,0.0,450.0,1000.1,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:36.443,33.0,9,95,54;58;95;24;11;13;92;22;18;13;42;21;14;14;29;9,2324,4663,4619;4663;4648;4646;3428;3433;3395;3436;3351;3413;3037;3413;2782;2807;2324;2564,6.5,0.0,992.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,4342.6,0,0,0,71.1,33.46,0.27,0.39,39.52,20.7,63.4,92.72681502372988,4.1021083612595834,19.66988270769837,19.793401374611804,0.9177305864756026,1126.4193548387098,0.0,0.0,0.0,0.0,57.583405177138985,1.0,0.0,0.0,0.0,0.0,450.0,992.1,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:37.444,14.1,0,94,39;19;94;9;0;0;23;2;0;0;19;0;0;0;14;6,415,4004,3667;3579;4004;3259;3208;2857;2674;2740;3216;2464;2630;2708;592;415;792;636,6.8,0.0,992.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,65.7,0.0,4709.6,0,0,0,60.1,33.46,0.27,0.39,39.52,20.7,63.4,99.82087445196517,4.514028780005892,19.356961670822983,19.736608690477105,1.3402796903927017,932.0708661417323,0.0,0.0,0.0,0.0,58.84173362946573,1.1,0.0,0.0,0.0,0.0,250.0,992.1,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:38.444,14.0,0,96,36;14;96;5;0;0;27;2;0;0;18;2;0;0;17;8,446,4038,3670;3514;4038;3367;2888;1993;2616;3247;3048;1878;2568;2901;659;446;797;639,7.3,0.0,987.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,99.3,0.0,4709.6,0,0,0,59.1,33.46,0.27,0.39,39.52,20.7,63.4,99.831895813307,4.505794163161096,19.20095348109153,19.61932251036323,1.2051846540057922,902.0026109660574,0.0,0.0,0.0,0.0,58.93773304992027,1.1,0.0,0.0,0.0,0.0,250.0,987.2,0.0,0.0,,,,,,,,,,,,
2026-09-17 21:18:39.444,12.9,0,94,30;11;94;3;0;0;18;0;0;0;20;0;2;0;24;5,628,4060,3755;3643;4060;3443;3076;2558;2525;2852;2991;2035;2513;2926;804;629;808;628,7.7,0.0,987.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,98.8,0.0,4709.6,0,0,0,58.1,33.46,0.27,0.39,39.52,20.7,63.4,99.814153307723,4.5497487064806,19.094650004924745,19.534807406151884,1.20325580783378,906.1801566579635,0.0,0.0,0.0,0.0,58.290043421848324,1.2,0.0,0.0,0.0,0.0,250.0,987.2,0.0,0.0,,,,,,,,,,,,
